open_time,open,high,low,close,volume,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2019-05-16,248.06,279.76,241.76,264.25,1733360.8936,452410350.051738,553635,896705.83686,234005191.9487448
2019-05-17,264.35,268.74,223.43,244.3,1529892.56898,366429299.2028029,517016,766433.52488,183703911.7478187
2019-05-18,244.31,248.0,230.62,233.6,673218.09982,160450040.8069193,236314,350733.36784,83590128.4964695
2019-05-19,233.57,264.0,231.77,259.51,823859.06342,207383027.8264837,285496,427121.32949,107527272.3628644
2019-05-20,259.37,259.49,238.0,250.37,666889.82241,165783106.0770302,246484,341913.40218,85002307.4212514
2019-05-21,250.48,262.0,246.06,253.43,580249.69753,146749988.2737374,229662,296180.05712,74931122.1641711
2019-05-22,253.35,260.18,239.63,243.64,592848.95605,149006735.6421766,208482,291969.97415,73414296.661463
2019-05-23,243.68,247.34,231.1,244.56,600193.89368,144051488.877393,198869,309885.62434,74420906.5862426
2019-05-24,244.63,254.35,241.54,248.87,447066.92596,111294049.3667149,171482,229477.2831,57122435.7670887
2019-05-25,248.84,257.33,247.22,250.22,332544.38731,83665127.8436946,125719,165867.00466,41743833.8803032
2019-05-26,250.17,269.4,245.11,264.45,450090.22324,115089467.7879579,159525,228355.77865,58341623.5535768
2019-05-27,264.35,279.59,260.0,270.53,635463.50204,170250734.8917526,246768,330156.0044,88481982.0563218
2019-05-28,270.7,275.95,264.45,271.03,409443.69364,110617403.6892461,181468,210233.09508,56815735.9432608
2019-05-29,271.08,274.04,260.05,268.83,383412.45769,102868997.4320186,173915,194501.87335,52207691.8054212
2019-05-30,268.92,288.62,240.14,254.56,1066279.49387,289930479.3621191,368300,538953.47484,146893725.3413905
2019-05-31,254.59,268.72,245.21,267.9,602153.87244,154783065.7707739,253604,313715.51397,80669442.7159888
2019-06-01,267.9,275.5,260.68,264.33,455676.98613,121851235.7591843,182844,244439.949,65355188.6778699
2019-06-02,264.33,273.2,263.2,268.88,301536.15062,80960737.4054672,138349,154397.78666,41448599.0159312
2019-06-03,268.87,270.0,248.0,249.91,397360.65275,103602836.6837421,193998,200720.66553,52390021.7871546
2019-06-04,250.02,251.67,234.39,241.39,633822.71246,154709331.2941874,270568,339927.90333,82990901.3957875
2019-06-05,241.46,250.41,237.37,245.63,335953.37927,81839286.6165841,173428,178579.70212,43520932.1046289
2019-06-06,245.62,250.66,235.01,248.76,297579.14734,72417630.0041218,146839,147753.23828,35979777.0270826
2019-06-07,248.77,253.28,243.46,248.77,353378.6568,87644279.2486556,149700,194475.01521,48168225.6295088
2019-06-08,248.78,250.53,240.37,243.25,188448.27748,46293916.7909609,108260,93452.11427,22960690.0146497
2019-06-09,243.33,244.53,226.56,230.98,316931.85638,74594101.4163109,147025,149751.60604,35315026.6119031
2019-06-10,231.02,247.45,227.03,246.51,314662.52637,75090336.6626488,162704,164859.97136,39325235.3464417
2019-06-11,246.61,247.8,236.49,244.29,237508.42798,57549753.7376492,133083,122937.01231,29783270.3057643
2019-06-12,244.36,261.87,242.2,261.15,336499.3016,84660448.5685657,171468,191035.62205,48123907.8695302
2019-06-13,261.13,262.98,253.69,254.67,291757.21635,75447391.0373403,159838,142504.2592,36847759.0683527
2019-06-14,254.67,264.26,251.75,262.47,327383.28236,84045849.5425799,175229,173197.96874,44485225.2570623
2019-06-15,262.48,272.27,260.61,267.82,286594.98029,76053046.5533358,146902,155140.46734,41182902.2071618
2019-06-16,267.78,277.06,263.31,267.73,458176.54236,123848161.4689518,206212,238873.01948,64581167.0934985
2019-06-17,267.73,276.0,266.81,273.16,339277.66707,91807270.7108816,185899,176231.60685,47694833.1998221
2019-06-18,273.14,273.58,261.45,264.66,319941.55156,85335852.9315235,184954,161423.04428,43079362.0320517
2019-06-19,264.68,270.0,263.59,268.14,208375.68381,55665919.1543959,111358,107462.88795,28711402.9639414
2019-06-20,268.16,273.63,265.71,271.22,200717.7737,53998507.956007,130438,101208.05863,27235688.3072728
2019-06-21,271.27,295.94,271.22,294.35,519818.06907,148641528.5342657,240649,272679.1028,77971386.6447649
2019-06-22,294.25,314.39,289.69,310.79,726254.67061,222036096.3352611,336414,374894.48528,114659501.4264564
2019-06-23,310.7,321.7,305.58,308.52,418812.02747,131252843.5293641,241819,213747.9718,67011837.5064919
2019-06-24,308.42,314.41,298.0,311.64,352791.26964,108439071.6445221,185588,182026.16675,56000322.4316279
2019-06-25,311.65,318.99,307.0,318.26,345559.65047,108143161.2256218,183415,188753.46606,59092901.4234648
2019-06-26,318.29,366.8,315.57,339.39,1008551.28721,341534154.5328709,477973,519610.70974,175965673.0356423
2019-06-27,339.53,347.0,280.01,298.35,1016826.449,315174509.7084831,449424,511748.69656,158858383.3223991
2019-06-28,298.35,313.58,295.22,311.05,529174.47722,161838706.7872334,260039,279799.14011,85559731.8105534
2019-06-29,310.95,324.74,295.18,317.62,425555.16264,130425514.0458484,233883,215633.39731,66117436.9500719
2019-06-30,317.64,323.5,290.12,292.7,489028.56835,149527443.5798294,265958,236869.51519,72463463.5202464
2019-07-01,292.89,303.49,280.13,295.07,489769.27421,142871936.7587887,247035,262574.76029,76683112.024154
2019-07-02,295.03,297.57,272.65,291.48,493772.96579,140020251.9277511,255019,249236.40932,70690548.149988
2019-07-03,291.47,302.89,285.0,301.14,370521.96637,109262202.2252374,203286,191658.42315,56521193.282856
2019-07-04,301.11,302.74,280.53,282.73,270791.36878,79507234.7409,155911,135349.3741,39751010.0773686
2019-07-05,282.86,294.89,280.78,287.47,261139.28341,75165110.6986579,151476,133187.74184,38346384.9054169
